Hour,Bx_GSE_nT,By_GSE_nT,Bz_GSE_nT,Sat_Pos_X_km,Sat_Pos_Y_km
1.6177901320361363,8.240885556662596,18.223276468351948,113.66745735126396,38412.115536580335,17370.63302946682
1.634468380820014,8.32059355201261,18.18702072749152,113.64026554561865,38335.69351065027,17538.646324545298
1.6511466296038917,8.400142044844488,18.150416348569966,113.61281226142748,38258.53660449668,17706.3234106459
1.6678248783877694,8.479529510244793,18.113464033278884,113.58509802495917,38180.646297187224,17873.661073464587
1.684503127171647,8.55875442638692,18.07616448997968,113.55712336748476,38102.02408184856,18040.656105203932
1.7011813759555248,8.63781527456027,18.038518433689983,113.52888882526749,38022.671465637766,18207.305304634607
1.7178596247394025,8.71671053919936,18.00052658606994,113.50039493955245,37942.58996971339,18373.60547715676
1.7345378735232801,8.79543870791288,17.96218967540839,113.4716422565563,37861.78112920633,18539.553434861242
1.7512161223071578,8.873998271512685,17.923508436608884,113.44263132745667,37780.2464931904,18705.145996590723
1.7678943710910355,8.95238772404272,17.884483611175618,113.41336270838171,37697.98762465263,18870.379988000688
1.7845726198749132,9.030605562807903,17.845115947199194,113.38383696039939,37615.00610046329,19035.252241620266
1.801250868658791,9.108650288402906,17.805406199342315,113.35405464950674,37531.303511345686,19199.759596912947
1.8179291174426686,9.186520404740918,17.76535512882528,113.32401634661896,37446.88146184566,19363.898900337193
1.8346073662265463,9.264214419082329,17.724963503411427,113.29372262755857,37361.74157030081,19527.667005406878
1.851285615010424,9.34173084206332,17.684232097392382,113.26317407304428,37275.8854688095,19691.06077275159
1.8679638637943017,9.419068187724438,17.64316169157324,113.23237126867993,37189.314803199566,19854.07707017683
1.8846421125781794,9.49622497353907,17.601753073257587,113.2013148049432,37102.031232996735,20016.712772724062
1.9013203613620568,9.573199720441863,17.560007036232413,113.17000527717431,37014.03643139285,20178.964762730582
1.9179986101459345,9.649990952857081,17.517924380752888,113.13844328556466,36925.332085213784,20340.829929889325
1.9346768589298127,9.726597198726889,17.47550591352703,113.10662943514528,36835.91989488708,20502.305171308457
1.9513551077136904,9.803016989539564,17.43275244770024,113.07456433577518,36745.80157440942,20663.387391570865
1.9680333564975678,9.879248860357668,17.389664802839697,113.04224860212977,36654.978851313674,20824.07350279351
1.9847116052814455,9.955291349846101,17.34624380491867,113.009682853689,36563.45346663587,20984.3604246866
2.0013898540653234,10.031143000300142,17.30249028630068,112.97686771472551,36471.22717488175,21144.245084612656
2.018068102849201,10.106802357673367,17.25840508572354,112.94380381429265,36378.301743993215,21303.72441764538
2.034746351633079,10.18226797160554,17.21398904828326,112.91049178621245,36284.67895531435,21462.795366628456
2.0514246004169565,10.257538395450416,17.16924302541788,112.87693226906342,36190.36060355733,21621.454882234113
2.068102849200834,10.332612186303457,17.124167874891125,112.84312590616834,36095.348496768005,21779.699923021606
2.084781097984712,10.40748790502952,17.078764460775968,112.80907334558198,35999.64445629123,21937.52745549552
2.1014593467685896,10.482164116290402,17.03303365343807,112.77477524007855,35903.25031673597,22094.934454163886
2.1181375955524673,10.556639388572401,16.986976329519084,112.74023224713932,35806.1679259401,22251.91790159622
2.134815844336345,10.63091229421373,16.940593371919867,112.7054450289399,35708.39914493501,22408.47478848135
2.1514940931202227,10.704981409431886,16.893885669783543,112.67041425233765,35609.945847909934,22564.602113685094
2.1681723419041004,10.778845314350956,16.846854118478454,112.63514058885885,35510.80992217599,22720.296884307805
2.184850590687978,10.85250259302882,16.799499619581017,112.59962471468576,35410.99326813004,22875.55611574173
2.2015288394718553,10.925951833484312,16.751823080858415,112.56386731064381,35310.49779921822,23030.37683172824
2.218207088255733,10.999191627724272,16.70382541625122,112.52786906218842,35209.325441899295,23184.756064414883
2.2348853370396107,11.07222057177054,16.655507545855855,112.49163065939189,35107.47813560772,23338.690854412245
2.2515635858234884,11.14503726568687,16.60687039590696,112.45515279693022,35004.95783271644,23492.178250850724
2.268241834607366,11.217640313605779,16.55791489875964,112.41843617406973,34901.76649849949,23645.215311437074
2.284920083391244,11.290028323755282,16.5086419928716,112.3814814946537,34797.90611109432,23797.799102510806
2.301598332175122,11.36219990848559,16.45905262278513,112.34428946708884,34693.37866146387,23949.92669910043
2.3182765809589996,11.434153684295696,16.409147739109034,112.30686080433178,34588.18615335837,24101.595184979524
2.3349548297428773,11.50588827185992,16.358928298500373,112.26919622387528,34482.33060327699,24252.80165272265
2.351633078526755,11.577402296054323,16.308395263646144,112.23129644773461,34375.81404042916,24403.543203761066
2.3683113273106327,11.648694385983084,16.257549603244833,112.19316220243363,34268.63850669565,24553.816948438303
2.3849895760945103,11.719763175004772,16.206392291987818,112.15479421899086,34160.806056589434,24703.620006065557
2.401667824878388,11.790607300758547,16.15492431054071,112.11619323290553,34052.31875721634,24852.949504976907
2.4183460736622657,11.861225405190279,16.103146645524554,112.07735998414341,33943.178688235384,25001.80258258438
2.4350243224461434,11.931616134578576,16.051060289496895,112.03829521712268,33833.387941818924,25150.176385432795
2.451702571230021,12.001778139560738,15.998666240932774,111.99899968069958,33722.94862261256,25298.068069254492
2.468380820013899,12.071710075158615,15.94596550420557,111.95947412815417,33611.86284769475,25445.474799023836
2.4850590687977765,12.141410600804413,15.892959089567753,111.91971931717582,33500.132746536285,25592.393749011586
2.501737317581654,12.210878380366356,15.839648013131526,111.87973600984864,33387.76046095942,25738.822102839025
2.518415566365532,12.280112082174337,15.786033296849336,111.83952497263701,33274.74814509684,25884.757053531997
2.5350938151494096,12.349110379045419,15.73211596849428,111.79908697637072,33161.09796535035,26030.195803574672
2.5517720639332873,12.41787194830928,15.677897061640424,111.75842279623032,33046.81210034938,26175.1355649632
2.568450312717165,12.486395471833587,15.623377615642966,111.71753321173222,32931.89274090918,26319.57355925914
2.5851285615010426,12.554679636049244,15.568558675618318,111.67641900671374,32816.34208998882,26463.507017642758
2.6018068102849203,12.622723131975572,15.513441292424089,111.63508096931807,32700.162362649036,26606.93318096603
2.618485059068798,12.690524655245426,15.45802652263891,111.59351989197918,32583.35578600965,26749.84929980562
2.6351633078526757,12.75808290613016,15.40231542854221,111.55173657140665,32465.92459920698,26892.252634515517
2.6518415566365534,12.825396589564582,15.346309078093832,111.50973180857038,32347.87105335086,27034.140455279598
2.668519805420431,12.892464415171759,15.290008544913569,111.46750640868518,32229.197411481513,27175.51004216394
2.685198054204309,12.959285097287745,15.233414908260581,111.42506118119543,32109.905948526146,27316.358685168943
2.7018763029881865,13.025857354986252,15.17652925301271,111.38239693975953,31989.998951255366,27456.68368428132
2.718554551772064,13.092179912103186,15.119352669645675,111.33951450223425,31869.478718239334,27596.48234952582
2.7352328005559414,13.15825149726111,15.061886254212178,111.29641469065913,31748.34755980368,27735.752001016805
2.751911049339819,13.224070843893628,15.004131108320884,111.25309833124066,31626.607797985256,27874.48996900962
2.768589298123697,13.289636690269655,14.94608833911531,111.20956625433648,31504.261766487594,28012.693593951793
2.7852675469075745,13.354947779517605,14.887759059252597,111.16581929443944,31381.311810636176,28150.360226533976
2.801945795691452,13.42000285964949,14.82914438688219,111.12185829016164,31257.76028733349,28287.48722774077
2.81862404447533,13.484800683584911,14.770245445624386,111.07768408421829,31133.609565013816,28424.07196890129
2.8353022932592076,13.54934000917498,14.71106336454881,111.0332975234116,31008.862023597856,28560.11183173957
2.8519805420430853,13.613619599226103,14.651599278152773,110.98869945861458,30883.520054447104,28695.60420842473
2.868658790826963,13.677638221523736,14.591854326339508,110.94389074475463,30757.586060317994,28830.54650162102
2.8853370396108406,13.74139464885597,14.531829654396331,110.89887224079725,30631.06245531585,28964.93612453754
2.9020152883947183,13.804887659037071,14.471526412972683,110.85364480972952,30503.951664848595,29098.770500977877
2.918693537178596,13.868116034930917,14.410945758058073,110.80820931854356,30376.25612558029,29232.04706538948
2.9353717859624737,13.931078564474312,14.350088850959924,110.76256663821994,30247.978285384383,29364.763262912824
2.9520500347463514,13.993774040700242,14.288956858281292,110.71671764371096,30119.120603296804,29496.91654943041
2.968728283530229,14.05620126176099,14.227550951898529,110.6706632139239,29989.68554946883,29628.50439161552
2.985406532314107,14.118359030951188,14.165872308938798,110.62440423170409,29859.675605119734,29759.52426698077
3.002084781097985,14.180246156730762,14.103922111757512,110.57794158381813,29729.093262489187,29889.973663926503
3.0187630298818626,14.24186145274775,14.041701547915684,110.53127616093676,29597.94102478955,30019.85008178887
3.0354412786657403,14.303203737861079,13.979211810157139,110.48440885761785,29466.221406157827,30149.151030887853
3.052119527449618,14.364271836163173,13.916454096385669,110.43734057228926,29333.93693160749,30277.874032574906
3.0687977762334957,14.42506457700252,13.853429609642049,110.39007220723154,29201.09013698009,30406.01661928053
3.0854760250173734,14.485580795006097,13.790139558081005,110.34260466856075,29067.683568896624,30533.57633456155
3.102154273801251,14.545819330101715,13.726585154948019,110.29493886621101,28933.71978470873,30660.550733148197
3.1188325225851288,14.60577902754026,13.662767618556098,110.24707571391707,28799.201352449654,30786.93738099101
3.1355107713690065,14.665458737917831,13.598688172262408,110.1990161291968,28664.130850785037,30912.733855307477
3.152189020152884,14.72485731719776,13.53434804444483,110.15076103333362,28528.51086896348,31037.937744628467
3.168867268936762,14.783973626732557,13.4697484684784,110.1023113513588,28392.344006766878,31162.546648844484
3.1855455177206395,14.842806533285732,13.404890682711681,110.05366801203377,28255.632874460644,31286.558179251657
3.2022237665045172,14.901354909053515,13.339775930443011,110.00483194783226,28118.380092743606,31409.96995859754
3.218902015288395,14.959617631686491,13.274405459896677,109.95580409492251,27980.58829269781,31532.779621126683
3.2355802640722726,15.01759358431109,13.208780524198982,109.90658539314924,27842.260115738063,31654.984812625975
3.2522585128561503,15.075281655551024,13.142902381354233,109.85717678601567,27703.398213561333,31776.583190469777
3.268936761640028,15.132680739548563,13.076772294220618,109.80757922066546,27564.00524809587,31897.57242366483
3.2856150104239057,15.189789735985762,13.010391530485991,109.75779364786449,27424.083891450202,32017.950192894947
3.3022932592077834,15.246607550105534,12.943761362643587,109.7078210219827,27283.636825861908,32137.714190565446
3.318971507991661,15.303133092732645,12.876883067967611,109.65766230097572,27142.666743646205,32256.862120847432
3.3356497567755388,15.359365280294597,12.80975792848877,109.60731844636658,27001.176347144337,32375.391699721768
3.3523280055594165,15.415303034842383,12.742387230969683,109.55679042322726,26859.168348671752,32493.300655022864
3.369006254343294,15.470945284071165,12.674772266880229,109.50607920016017,26716.64547046616,32610.586726482245
3.385684503127172,15.52629096134083,12.60691433237277,109.45518574927958,26573.61044463527,32727.24766577188
3.4023627519110495,15.581339005696432,12.53881472825733,109.404111046193,26430.066013104493,32843.28123654728
3.4190410006949272,15.636088361888527,12.470474759976629,109.35285606998247,26286.014927564334,32958.685214490346
3.435719249478805,15.690537980393414,12.401895737581082,109.3014218031858,26141.459949417655,33073.45738735206
3.4523974982626826,15.744686817433236,12.33307897570368,109.24980923177776,25996.403849726757,33187.59555499482
3.4690757470465603,15.798533834996004,12.264025793534783,109.19801934515108,25850.849409160226,33301.09752943468
3.485753995830438,15.852078000855494,12.194737514796834,109.14605313609762,25704.799417939652,33413.96113488326
3.5024322446143157,15.905318288591026,12.125215467718991,109.09391160078924,25558.25667578615,33526.184207789476
3.5191104933981934,15.958253677607143,12.05546098501165,109.04159573875873,25411.223991866656,33637.76459688099
3.535788742182071,16.01088315315318,11.985475403840919,108.98910655288068,25263.70418474012,33748.70016320546
3.5524669909659488,16.063205706342718,11.91526006580296,108.93644504935222,25115.700082303425,33858.98878017156
3.5691452397498264,16.115220334172907,11.844816316898296,108.88361223767372,24967.21452173724,33968.6283335897
3.585823488533704,16.16692603954371,11.774145507505992,108.8306091306295,24818.250349451577,34077.616721712606
3.602501737317582,16.218321831277024,11.703248992357768,108.77743674426833,24668.810421031245,34185.95185527558
3.6191799861014595,16.269406724135653,11.632128130512045,108.72409609788403,24518.897601181117,34293.63165753658
3.635858234885337,16.32017973884222,11.560784285327873,108.6705882139959,24368.51476367121,34400.65406431596
3.652536483669215,16.370639902097928,11.489218824438812,108.6169141183291,24217.664791281593,34507.01702403613
3.6692147324530926,16.420786246601217,11.417433119726706,108.56307483979504,24066.350575747132,34612.71849776084
3.6858929812369703,16.470617811066315,11.345428547295386,108.50907141047153,23914.575017702053,34717.75645923424
3.702571230020848,16.520133640241653,11.273206487444295,108.45490486558322,23762.341026624326,34822.12889491977
3.7192494788047257,16.56933278492819,11.200768324642015,108.40057624348151,23609.651520779913,34925.833804038724
3.7359277275886034,16.618214301997597,11.128115447499749,108.34608658562482,23456.50942716682,35028.86919860865
3.752605976372481,16.666777254410352,11.055249248744678,108.29143693655851,23302.917681458955,35131.233103481405
3.7692842251563587,16.715020711233677,10.98217112519329,108.23662834389496,23148.879227949925,35232.923556381014
3.7859624739402364,16.762943747659413,10.908882477724573,108.18166185829342,22994.39701949652,35333.93860794137
3.8026407227241137,16.810545445021727,10.835384711253184,108.12653853343988,22839.474017462137,35434.2763217435
3.8193189715079914,16.857824890814737,10.761679234702505,108.07125942602688,22684.11319166002,35533.93477435275
3.835997220291869,16.904781178709985,10.687767460977648,108.01582559573323,22528.317520296343,35632.91205535563
3.8526754690757476,16.951413408573835,10.61365080693835,107.96023810520376,22372.08998991307,35731.20626739645
3.8693537178596253,16.99772068648472,10.539330693371824,107.90449802002887,22215.43359533073,35828.81552621368
3.886031966643503,17.043702124750254,10.464808544965535,107.84860640872415,22058.351339591052,35925.737960676066
3.9027102154273807,17.08935684192429,10.390085790279864,107.7925643427099,21900.846233899312,36021.97171281853
3.9193884642112584,17.134683962823782,10.315163861720738,107.73637289629055,21742.92129756667,36117.514937877735
3.9360667129951357,17.17968261854559,10.240044195512173,107.68003314663413,21584.579557952286,36212.365804327506
3.9527449617790134,17.224351946483115,10.164728231668734,107.62354617375155,21425.824050405256,36306.52249391389
3.969423210562891,17.268691090342838,10.089217413967939,107.56691306047595,21266.65781820646,36399.983201690055
3.9861014593467687,17.31269920016075,10.01351318992257,107.51013489244193,21107.083912510185,36492.74613605084
4.002779708130647,17.35637543231863,9.937617010752948,107.45321275806471,20947.105392285706,36584.809518767135
4.019457956914525,17.399718949560214,9.861530331359084,107.39614774851931,20786.72532425856,36676.17158501999
4.036136205698402,17.442728921007266,9.785254610292812,107.33894095771961,20625.946782851806,36766.83058343437
4.05281445448228,17.485404522175482,9.708791309729815,107.28159348229735,20464.772850127083,36856.784776112814
4.069492703266158,17.527744934990316,9.632141895441599,107.2241064215812,20303.20661572553,36946.032438668684
4.086170952050035,17.569749347802638,9.555307836767414,107.16648087757557,20141.25117680856,37034.57186025927
4.102849200833913,17.611416955404316,9.478290606586052,107.10871795493954,19978.909637998473,37122.401343618534
4.119527449617791,17.652746959043636,9.40109168128764,107.05081876096573,19816.185111318962,37209.51920508972
4.136205698401668,17.693738566440626,9.323712540745326,106.992784405559,19653.080716135442,37295.92377465753
4.152883947185546,17.734390991802233,9.24615466828691,106.93461600121518,19489.599579095244,37381.613395980254
4.169562195969424,17.77470345583739,9.168419550666426,106.87631466299982,19325.744834067733,37466.586426421396
4.1862404447533015,17.814675185771957,9.090508678035619,106.81788150852671,19161.519622084157,37550.84123708127
4.202918693537179,17.854305415363537,9.012423543915384,106.75931765793653,18996.92709127748,37634.37621282818
4.219596942321057,17.89359338491615,8.93416564516715,106.70062423387536,18831.970396822027,37717.18975232935
4.236275191104935,17.932538341294823,8.85573648196417,106.64180236147313,18666.652700872994,37799.2802680817
4.252953439888812,17.971139537939997,8.77713755776277,106.58285316832207,18500.977172505834,37880.6461864422
4.26963168867269,18.009396234881855,8.698370379273538,106.52377778445515,18334.946987655516,37961.28594765806
4.286309937456568,18.047307698754512,8.619436456432412,106.4645773423243,18168.565329055622,38041.19800589668
4.302988186240445,18.08487320281006,8.540337302371771,106.40525297677883,18001.83538617736,38120.3808292752
4.319666435024323,18.122092026932496,8.461074433391403,106.34580582504356,17834.7603551684,38198.83289988993
4.336344683808201,18.15896345765156,8.381649368929445,106.28623702669708,17667.343438791617,38276.55271384541
4.353022932592078,18.19548678815636,8.302063631533269,106.22654772364996,17499.587846363713,38353.538781283256
4.369701181375956,18.231661318308966,8.222318746830272,106.16673906012271,17331.496793693655,38429.78962641074
4.386379430159834,18.267486354657812,8.142416243498648,106.10681218262398,17163.07350302106,38505.30378752901
4.403057678943711,18.302961210450984,8.06235765323808,106.04676823992855,16994.321202954416,38580.07981706121
4.419735927727588,18.3380852056494,7.98214451074037,105.98660838305528,16825.243128409194,38654.11628158014
4.436414176511466,18.372857666939833,7.901778353660028,105.92633376524502,16655.842520545822,38727.41176183579
4.453092425295344,18.407277927747824,7.821260722584803,105.8659455419386,16486.1226267076,38799.96485278253
4.469770674079221,18.441345328250463,7.74059316100613,105.8054448707546,16316.086700358379,38871.77416360602
4.486448922863099,18.475059215389027,7.659777215289555,105.74483291146717,16145.73800102024,38942.83831774991
4.503127171646977,18.508418942881512,7.578814434645094,105.68411082598382,15975.079794211006,39013.15595294222
4.519805420430854,18.541423871235015,7.497706371097522,105.62327977832314,15804.11535138162,39082.72572122143
4.536483669214732,18.57407336775799,7.416454579456644,105.56234093459248,15632.84794985348,39151.54628896235
4.553161917998611,18.606366806572378,7.335060617287468,105.5012954629656,15461.28087275556,39219.61633690165
4.569840166782488,18.638303568625616,7.253526044880353,105.44014453366026,15289.417408961499,39286.93456016319
4.586518415566366,18.669883041702487,7.171852425221107,105.37888931891582,15117.26085302656,39353.499668283
4.603196664350244,18.70110462043687,7.09004132396101,105.31753099297076,14944.814505124454,39419.31038523406
4.6198749131341215,18.731967706323328,7.008094309386827,105.25607073204011,14772.081670984116,39484.365449450685
4.636553161917999,18.762471707728597,6.926012952390714,105.19450971429303,14599.065661826291,39548.6636138528
4.653231410701877,18.792616039902928,6.843798826440123,105.1328491198301,14425.769794300077,39612.203645869784
4.6699096594857545,18.82240012499128,6.761453507547634,105.07109013066072,14252.197390419353,39674.98432746412
4.686587908269632,18.851823392044416,6.678978574240743,105.00923393068055,14078.35177749909,39737.00445515475
4.70326615705351,18.880885277029837,6.596375607531604,104.9472817056487,13904.236288091566,39798.26284004011
4.719944405837388,18.909585222842587,6.513646190886729,104.88523464316505,13729.8542599225,39858.75830782098
